UE 335e: dlsch_rounds 165560/11344/86/11, dlsch_errors 6, pucch0_DTX 77, BLER 0.06417 MCS (0) 15
UE 335e: dlsch_rounds 167098/11529/87/11, dlsch_errors 6, pucch0_DTX 91, BLER 0.12068 MCS (0) 21
UE 335e: dlsch_rounds 167570/11645/90/12, dlsch_errors 6, pucch0_DTX 91, BLER 0.51615 MCS (0) 6
UE 335e: dlsch_rounds 167616/11645/90/12, dlsch_errors 6, pucch0_DTX 91, BLER 0.13120 MCS (0) 3
UE 335e: dlsch_rounds 167647/11645/90/12, dlsch_errors 6, pucch0_DTX 91, BLER 0.04575 MCS (0) 3
UE 335e: dlsch_rounds 167669/11645/90/12, dlsch_errors 6, pucch0_DTX 91, BLER 0.01436 MCS (0) 3
UE 335e: dlsch_rounds 168737/11854/90/12, dlsch_errors 6, pucch0_DTX 91, BLER 0.17726 MCS (0) 17
UE 335e: dlsch_rounds 170463/11878/90/12, dlsch_errors 6, pucch0_DTX 91, BLER 0.04506 MCS (0) 23
UE 335e: dlsch_rounds 172068/12007/90/12, dlsch_errors 6, pucch0_DTX 97, BLER 0.07899 MCS (0) 18
UE 335e: dlsch_rounds 173636/12162/90/12, dlsch_errors 6, pucch0_DTX 97, BLER 0.12738 MCS (0) 22
UE 335e: dlsch_rounds 175355/12202/90/12, dlsch_errors 6, pucch0_DTX 97, BLER 0.05385 MCS (0) 20
UE 335e: dlsch_rounds 176922/12366/90/12, dlsch_errors 6, pucch0_DTX 97, BLER 0.08576 MCS (0) 20
UE 335e: dlsch_rounds 177382/12586/90/12, dlsch_errors 6, pucch0_DTX 97, BLER 0.34218 MCS (0) 19
UE 335e: dlsch_rounds 177416/12586/90/12, dlsch_errors 6, pucch0_DTX 97, BLER 0.10738 MCS (0) 8
UE 335e: dlsch_rounds 177474/12595/92/12, dlsch_errors 6, pucch0_DTX 99, BLER 0.08616 MCS (0) 3
UE 335e: dlsch_rounds 177505/12598/92/12, dlsch_errors 6, pucch0_DTX 99, BLER 0.09671 MCS (0) 9
UE 335e: dlsch_rounds 177548/12608/92/12, dlsch_errors 6, pucch0_DTX 99, BLER 0.13735 MCS (0) 3
UE 335e: dlsch_rounds 177579/12608/92/12, dlsch_errors 6, pucch0_DTX 99, BLER 0.03491 MCS (0) 3
