UE d5aa: dlsch_rounds 198727/12383/5/4, dlsch_errors 3, pucch0_DTX 12, BLER 0.15591 MCS (0) 14
UE d5aa: dlsch_rounds 200410/12409/5/4, dlsch_errors 3, pucch0_DTX 12, BLER 0.05289 MCS (0) 21
UE d5aa: dlsch_rounds 202082/12479/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.03942 MCS (0) 15
UE d5aa: dlsch_rounds 202798/12479/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.01002 MCS (0) 13
UE d5aa: dlsch_rounds 202830/12479/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.00349 MCS (0) 9
UE d5aa: dlsch_rounds 202895/12479/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.00089 MCS (0) 13
UE d5aa: dlsch_rounds 203961/12644/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.11241 MCS (0) 19
UE d5aa: dlsch_rounds 205598/12753/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.10888 MCS (0) 22
UE d5aa: dlsch_rounds 207189/12916/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.09923 MCS (0) 21
UE d5aa: dlsch_rounds 208848/13010/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.06866 MCS (0) 21
UE d5aa: dlsch_rounds 209316/13048/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.03412 MCS (0) 13
UE d5aa: dlsch_rounds 209355/13048/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.00867 MCS (0) 10
UE d5aa: dlsch_rounds 209409/13048/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.00220 MCS (0) 13
UE d5aa: dlsch_rounds 209477/13048/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.00056 MCS (0) 14
UE d5aa: dlsch_rounds 209499/13048/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.00018 MCS (0) 4
UE d5aa: dlsch_rounds 209557/13048/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.00004 MCS (0) 8
UE d5aa: dlsch_rounds 210654/13048/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.00001 MCS (0) 15
UE d5aa: dlsch_rounds 212410/13048/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.00000 MCS (0) 15
UE d5aa: dlsch_rounds 213902/13243/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.09680 MCS (0) 18
UE d5aa: dlsch_rounds 215538/13330/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.07833 MCS (0) 22
UE d5aa: dlsch_rounds 217101/13509/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.10035 MCS (0) 21
UE d5aa: dlsch_rounds 218766/13596/5/4, dlsch_errors 3, pucch0_DTX 14, BLER 0.06381 MCS (0) 21
